in_response_to_tweet_id,customer_text,text,created_at,intent
84261,@115830 @AmazonHelp Hopefully I'll be proven wrong!,@134539 Couriers can deliver until 21:00 pm. Keep us posted about your delivery! We're here to help! ^KN,Thu Nov 23 12:01:00 +0000 2017,other
78771,@AmazonHelp What is the time??,"@133570 I get your concern about the winners list, I'd request you to wait till the end of the day for the results to be announced. ^KH",Thu Nov 30 12:46:30 +0000 2017,other
14014,"@AmazonHelp Who's security?  UR asking 4 MY personal details.  Surely U have company phone #s that aren't ""personal.""  This is absurd. I'm TRYING 2 work w/U people. Y do U make it so hard?  May I be referred to a mgr who isn't afraid 2 speak w/an intelligent, reasonable woman 2 work out sols",@118951 We cannot accommodate this request via Twitter. Please send us your details using the link provided by FR. ^GR,Thu Nov 30 21:41:30 +0000 2017,account_access
83348,@AmazonHelp Well as expected my package did not arrive yesterday which was the original date given for delivery,@134316 I'm sorry about this! We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/hApLpM3Ejd We'd like to help! ^ZW,Fri Dec 01 13:59:31 +0000 2017,delivery_delayed
25841,"@AmazonHelp yeah I am, I only have the one login!",@121645 We want to help! Please use the link provided by ^KM so we can take a look into the situation.,Wed Nov 01 10:15:25 +0000 2017,account_access
16418,@AmazonHelp And there was no indication that they had re-attempted delivery,@119617 Who is the courier shown on the tracking info? Have you contacted the courier? ^LJ,Wed Nov 01 04:22:01 +0000 2017,delivery_delayed
21449,"@120688 @AmazonHelp @1386 As discussed over call, I have sent email @AmazonHelp - As explained the vouchers of 1000 has not been issued by them. Request you to help.",@120687 Thanks for the update. We'll check and get back to you at the earliest. ^SC,Wed Nov 01 07:54:56 +0000 2017,payment_issue
20438,@AmazonHelp The item doesn't do what I need it to do.,@120468 Please reach out to us directly here: https://t.co/hApLpMlfHN and we can help arrange a return for you. ^PK,Wed Nov 01 07:24:00 +0000 2017,other
16889,@AmazonHelp I already replied on mails...u people just wasting time nothing else.. no action has been taken against seller n brand...as a compensation,"@119703 I understand your concern, Anurag. Please reply to the email you've received from us and I'll get back to you. ^HD",Thu Nov 02 17:49:28 +0000 2017,other
77447,"Amazon est vraiment dans une mauvaise période.

Les colis partent tous en retard, les transporteurs ne livrent pas à l'heure (UPS comme Chronopost et ColisPrivé), le suivi ne fonctionne pas (le colis ne bouge pas).

cc @AmazonHelp","@133252 Bonjour, rencontrez-vous un problème avec une commande en cours ?
^arc",Thu Nov 30 12:22:30 +0000 2017,delivery_delayed
25878,@115850 my ordr shows delivrd.Track (AW851403592IN) but I didn't receve https://t.co/UvOyNqiytK z it possible? It means Amazon z cheating,"@121653 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ (2/2) ^SI",Wed Nov 01 09:53:00 +0000 2017,package_not_received
84155,@AmazonHelp ma question est en général pas spécifiquement mon compte,@134503 Cela dépend de certains paramètres. La page suivant https://t.co/tiv4Vr15Zu vous apportera plus de précisions selon le cas approprié. ^KD,Thu Nov 30 14:55:30 +0000 2017,other
80642,"@115830 @115821 Ordered Clinique happy aftershave on Friday 24th of November, yesterday I checked to see when it would be delivered, stated Thursday (today). I checked again this morning and it now says payment declined, this is NOT the case! Cust service is a joke!","@133892 Truly sorry for any inconvenience caused, Kelsey! With Twitter, we have no access to account or order information but we're here to help! Have you contacted your bank or financial institution to confirm? Learn more: https://t.co/ldoS7cfuXG ^JE",Thu Nov 30 13:10:31 +0000 2017,payment_issue
27385,"@120474 the site keeps saying this for the Brighton tickets, any reason? I'm only trying to buy 2? https://t.co/uRU6WEfmPu",@121998 Please reach out here so we can check this for you https://t.co/FWAYmjpWES  ^KM,Wed Nov 01 10:20:00 +0000 2017,other
47881,@AmazonHelp My issue was handle and refund granted through your AZGuarantee but no mention of what I'm suppose to do with the coat. Will a tag be sent so that I can return it or do I just keep it? Thanks,"@126707 If an A-to-Z claim was granted, feel free to discard or donate the coat. What you do with it is up to you. ^ZW",Sat Nov 11 20:57:00 +0000 2017,damaged_or_missing_items
74320,@AmazonHelp Dankeschön! Bin schon fleißig am anschauen. :D,@132638 Bei welchem Film oder welcher Serie bist du denn gerade? ^AN,Thu Nov 30 20:38:31 +0000 2017,other
75848,"@AmazonHelp I did, nobody looked into yet! @115851 @115850 @AmazonHelp","@132982 If you've shared the required details on the link provided earlier you must've received a correspondence from us, here: https://t.co/NTkrxpsbHJ. Feel free to revert on it for any concerns. ^YP",Sat Dec 02 13:37:29 +0000 2017,other
95360,@AmazonHelp Eso donde se mira,"@136736 Vas a la página de https://t.co/gVAyRG3Acq &gt; Mi cuenta &gt; Mis pedidos &gt; Elijes el pedido del que estamos hablando, y en los detalles se muestra quién es el vendedor. ^ES",Thu Nov 30 16:47:34 +0000 2017,other
65791,@AmazonHelp Have filled it again. Please check.,@131048 If you've shared your details we'll get back to you with an update. ^MN,Wed Nov 29 12:33:30 +0000 2017,other
43662,@AmazonHelp Olha aí!!! https://t.co/ftd2uK475D,@125688 Que legal! Te desejamos uma leitura maravilhosa Ishmael! ^JJ,Sun Nov 26 01:04:31 +0000 2017,other
46526,Very unimpressed with @115830 customer services today!,"@126332 Truly sorry, this isn't what we intend! Without personal or account info could you tell us a bit about what's happened? ^JE",Wed Nov 01 16:53:00 +0000 2017,other
65869,@AmazonHelp @115850 @115821 I contacted your customer service center and even selected return option. But service boy refused to take back product this is fruad .I want to share such fruad info with people to aware of your such fruad work,"@131066 Please confirm, if you have shared your details on the link that was provided to you earlier. If not yet, then I'd request you to please do so that we could check and get this resolved at the earliest. ^KK",Tue Nov 28 05:56:00 +0000 2017,damaged_or_missing_items
78710,@115850 Did not receive the refund even after 9 days. https://t.co/NMxpIQx3yL,@133557 Please don’t provide your details as we consider them to be personal information. Our Twitter page is visible to public. (2/2)^YP,Thu Nov 30 12:56:35 +0000 2017,payment_issue
26961,"@AmazonHelp Not yet, have tried to contact the seller several times and no response. Not got access to a laptop to further the complaint at the moment","@121901 We want to help out! So when you have the ability to contact us, here's a link to reach out: https://t.co/JzP7hlA23B ^MJ",Wed Nov 01 10:19:00 +0000 2017,account_access
11085,@115821 @AmazonHelp I'm so frustrated w/how things keep changing. Making it hard on POOR people!!! Free isn't free anymore.,"@118091 I'm so sorry to hear this! Without revealing any personal account information, will you provide us with more details? ^LH",Wed Nov 01 00:45:27 +0000 2017,shipping_information
96688,Stupid @115821 ordeal update: Matt's brother switched to @127271. Their order shows already ready to pick up in their store. Convenient and hassle free.,"@137100 Sorry to hear that. Without revealing any personal information, can you tell me a bit more about the issue?^TI",Thu Nov 30 16:39:54 +0000 2017,other
10637,"@AmazonHelp The tracking indicated as here, and then, it seemed to go back in time, saying it was not here anymore. I believe it's USPS",@117948 Please get in touch with us here: https://t.co/Q7Ftz6nj80 and we'd be happy to review available options with you. ^EZ,Wed Nov 01 01:11:00 +0000 2017,delivery_delayed
69819,@AmazonHelp You're customer experience team is not solving The problem. They Said they have no solution. I am preparing video for YouTube/ Facebook/ instagram . If I don't get replacement I will create awareness on weekends to entire India,@131812 I'm sorry to know that the resolution provided wasn't as you expected. Kindly respond to the email sent to you by the Social Media team and we'll take this up further. Appreciate your understanding. ^EM,Thu Nov 30 07:47:26 +0000 2017,damaged_or_missing_items
12540,"@AmazonHelp Message from Rahul from Social Media team.
Upon checking your order I see that issue is being handled by Executive Customer Relations team.","@118505 As requested, please respond on the requested email and our specialist team will reach out to you. ^HK",Sun Oct 29 04:36:00 +0000 2017,other
25853,@115850 @121284 It feels like it is my mistake that I ordered it early. Didn’t expect this from amazon for their own developed product #echoDot,@121649 Please let us know if we have missed the estimated delivery date for your order through this link: https://t.co/vlvfJr4nN9. ^SI,Wed Nov 01 09:55:00 +0000 2017,delivery_delayed
40366,@AmazonHelp Vocês já me ajudaram e muito ❤️,@124850 A gente fica felizão ao saber disso. Conte com a gente sempre 💞😊 ^VL,Wed Nov 01 15:28:27 +0000 2017,other
14289,@115821 u need2 srsly consider cutting ties w/ @115817 nothing but probs they deliv sum1 elses package now I'm gettin the run around 2get mine,"@119039 I so sorry for the repeated delivery problems! When you contacted UPS, what options were provided? Please keep us posted. ^CC",Wed Nov 01 02:40:36 +0000 2017,package_not_received
76017,"no dia q a @115821 entregar algum pacote meu no dia certo o mundo vai acabar,,,,,,,","@133012 Olá, Jessica. Me diga, você tem atualmente algum pacote com atrasso? Por favor, não compartilhe o número de pedido. ^CR",Wed Nov 29 23:36:31 +0000 2017,delivery_delayed
47912,"@AmazonHelp 
I do I know if this even true ?
Could it be a fake email? How do I know if I do indeed have prime ?",@126715 The above link will tell you have Prime. The following has tips to see if an email is from us: https://t.co/OOtv1Opb43 ^TR,Wed Nov 01 17:16:28 +0000 2017,account_access
18410,@AmazonHelp Hahaha. Reported multiple times...even spoke to ur so called customer service.. no help...,@120092 I get your disappointment. I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^SC,Wed Nov 01 05:41:54 +0000 2017,other
65887,@AmazonHelp Have already cancelled order mentioned since there was no meaning in delivered after valuable time. We live in a very much time respecting world and I wish this can be improved later by @115850 and delivery team. Unfortunately nobody called up for reason of order cancellation.,@131070 Apologies for the inconvenience you had regarding your order. We would like to look into it. Please share your details here: https://t.co/GIJyeYqKE0 and we will get in touch with you soon. ^AH,Thu Nov 30 08:33:25 +0000 2017,order_cancellation
14847,Amazonでは荷物が届いたってなってるのに、メールが届かないんだけど…これじゃ受け取れないじゃん…,"@119212 店頭受取の認証番号が、発行されませんか？
配送情報更新後、認証番号発行までには、お時間がかかる場合もございます。発行まで、お待ちくださいませ。なお、発行されない場合は、下記よりご連絡ください。https://t.co/bwBU0NvYIn TY",Wed Nov 01 02:55:00 +0000 2017,package_not_received
18694,"@115850 am not seeing any update on my order since Sunday , kindly advice if it's still on time ? https://t.co/RTqSMhgGeR","@120172 provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^SY",Wed Nov 01 05:50:28 +0000 2017,shipping_information
89325,@119625 Black butler. Also Darker then black and Full metal alchemist were removed abruptly,@135316 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,Tue Nov 28 16:44:39 +0000 2017,prime_video_issue
78790,@AmazonHelp e-mail verschickt,"@133571 Super, dann melden sich die Kollegen bald bei dir zurück. Liebe Grüße ^AN",Wed Nov 29 17:34:32 +0000 2017,other
74591,@AmazonHelp @115821 @115851 curious to know if ripping off customers by providing well packed trash instead of the ordered product is part of your self proclaimed India strategy to provide a superior customer experience.,@132443 Our team is currently working on this issue and you'll be updated at the earliest. Please keep an eye on your mail box. ^AU,Sat Dec 02 09:23:48 +0000 2017,damaged_or_missing_items
31336,"@AmazonHelp 
おはようございます。
どうやら同じ県にある
amazonからの発送だったので！
今朝、追跡できました。
お騒がせしました。😅","@122907 おはようございます。ご確認いただけたとのこと、安心いたしました。
またご不明な点などがございましたらご遠慮なくお知らせください。MH",Wed Nov 01 23:59:52 +0000 2017,other
42530,"@116316 @115825
Ich vermisse meine allmittwöchige Folge This is US. 
Weiß jemand, wann und wo ich sie finde? 😬","@125397 Melde dich am besten bitte über https://t.co/MBAcWSvzBH bei unserem Kundenservice, damit wir das prüfen können. Gruß ^MH",Wed Nov 01 15:54:33 +0000 2017,prime_video_issue
47904,"@AmazonHelp customer support ( u have recorfings) said nothing they can do , was given wrong no to call too! lol","@126706 Typically, a response is given 12-24hrs; at this time please review your inbox, as well as your spam/junk e-mail. ^WM",Wed Nov 01 17:15:00 +0000 2017,other
80840,@119356. Cheated by Amazon India.they don't have any refund policy. https://t.co/3bPU6OOgDO,"@133933 That's quite a comment. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MN",Thu Nov 30 13:01:00 +0000 2017,payment_issue
69793,@AmazonHelp I want replacement of the product. With original product! I have written  your. Customer service team,"@131812 If you've replied to our email, we'll surely have a closer look at your insight and will reach out to you with an update. Appreciate your patience until then. ^HS",Thu Nov 30 10:24:29 +0000 2017,damaged_or_missing_items
10647,"@115821 paid for next day delivery.. had it confirmed and alas, no package #nothappy","@117950 I'm so sorry for the wait. If you have a moment, please contact us by chat or phone: https://t.co/JzP7hlA23B. ^LH",Wed Nov 01 00:39:00 +0000 2017,delivery_delayed
22526,"@AmazonHelp hahahaha, you sent me this yesterday. If my problem is, I can't login, how do you expect me to complete this page I have to log in to?",@120919 Is there any option to skip login at the bottom of the login? ^PK,Wed Nov 01 08:52:00 +0000 2017,account_access
89141,"@AmazonHelp Claro  aviso pode deixar , agradeço atenção !!!","@135282 Combinado, então. Nada, Alisson, é um prazer! Abraços! ^CR",Sat Nov 25 02:24:30 +0000 2017,other
77383,@AmazonHelp Ok. De todas formas antes les escribí para darles una nueva dirección y me ponen que espere respuesta en dos días. Cómo viene el finde será el lunes,"@133248 Entiendo, por favor mantennos al tanto de tu pedido. ¡Que tengas un buen día! ^KA",Thu Nov 30 12:51:00 +0000 2017,order_change
86141,"Dunque, terminata la lettura de ""L'uomo nell'alto castello"" di P.K. Dick, pronto per la visione della serie tv #amazon @134803. Iniziata la lettura di #AmericanGods. Audiolibro @5145 di ""Una cosa divertente che non farò mai più"" di D.F. Wallace. Tutto secondo i piani.","@134802 Beh, che dire? La tua tabella di marcia non fa una piega! 😜 ^VE",Thu Nov 30 14:12:32 +0000 2017,other
56861,@AmazonHelp I’ve called to customer service @115821 and they were very helpful and solved the situation to perfection. Thank you!,@128882 Thanks for the feedback! Glad we could provide awesome service for you! Be sure to fill out the survey sent to your e-mail! ^KN,Thu Nov 02 16:21:32 +0000 2017,other
49908,@AmazonHelp Reply 1000 times and still no resolution,"@127178 We're working on it, we'll get back to you soon. ^SU",Wed Nov 01 17:40:01 +0000 2017,other
27846,@AmazonHelp Ok..Fine but you should have to solve my problem,@122096 Could you confirm if you have shared the details through the link provided above? ^PR,Wed Nov 01 14:37:00 +0000 2017,other
31345,@AmazonHelp ありがとうございます。ダウンロードははじまるのですがものすごく時間がかかっていました。こちらのWi-Fiが不安定なのが原因かもしれません。アメリカのアマゾンからダウンロードしたところ途中からスピードがでて無事ダウンロードできました。お騒がせしました。,@122908 とんでもないことでございます。ごゆっくりお楽しみください♪ TN,Wed Nov 01 12:22:31 +0000 2017,device_issue
93573,"@AmazonHelp Hi, I had a parcel delivered to a Amazon locker 2 hours ago but still haven't been emailed or texted with the code.","@136281 Hi, have you checked your junk/spam folder to see if your e-mail has ended up there? ^KI",Thu Nov 30 15:48:00 +0000 2017,delivery_preference
11605,"@AmazonHelp Carrier: AMZL US, Tracking #: TBA516106123000","@118235 I'd like someone from my team to check into this. When you can, please drop your details here: https://t.co/jNvrqbIPwn ^BL",Wed Nov 01 01:47:29 +0000 2017,shipping_information
26867,@AmazonHelp 分かりました。商品が入るサイズの封筒でも構いませんか？,@121885 送り状が貼れる大きさは必要になります。配送に耐えうる梱包でしたら、どのような梱包でも問題ございません。　SM,Wed Nov 01 11:18:28 +0000 2017,delivery_preference
53510,"Ahahaha dear @115821 @115850 what's wrong with you guys ? 
#Patanjali aloe vera gel price 😂 https://t.co/JhQhPNbmgR","@128089 Thank you for keeping us posted, Aakash. We will have this reported to the concerned team internally. ^KS",Wed Nov 01 18:54:27 +0000 2017,other
31834,"@AmazonHelp one order was suppose to be delivered by 30th october , still no tracking available for the same as on 1/11/17",@123028 team here: https://t.co/vlvfJr4nN9 and we'll sort this for you at the earliest. 2/2 ^KH,Wed Nov 01 12:52:31 +0000 2017,shipping_information
93517,"Sitting waiting for someone to come out of surgery is awful, but Christmas shopping on @115821 makes it more tolerable","@136270 We'd like to throw some warm wishes and good vibes your way, Jill! We sincerely hope that your wait goes by quickly and you find everything you're looking for! Please also extend our thoughts to your friend as well. 😊 ^KN",Thu Nov 30 15:52:32 +0000 2017,other
67530,@115821 @AmazonHelp I ordered 2 advent calendars on the 22/11 hoping 8 days is plenty of time. Not arrived. No info on when they'll arrive. I'll have two upset boys tomorrow. Thanks Amazon. Bang up job,@131420 I am very sorry to hear this Mat. Can I ask what is the current status of the order on the tracking info here please: https://t.co/aaDyEz1VgE.^GA,Thu Nov 30 09:10:51 +0000 2017,delivery_delayed
21063,"@AmazonHelp I have not recieved a mail. I cannot reply to a mythical mail, right?",@120613 to locate the email then please resubmit the details in the link provided by ^SH and we'll reach out to you. (2/2) ^KA,Fri Nov 03 03:04:00 +0000 2017,other
62418,Updated @117634 won’t let me download book I own both in hardcover and kindle format. WTF I need for research now! https://t.co/JXfytUbRwS,@130299 Oh no! We would love to assist you with this in real time. Please contact us here:  https://t.co/hApLpMlfHN,Sun Nov 26 01:00:38 +0000 2017,device_issue
33237,@AmazonHelp Already sent....,@123350 Thank you for the confirmation. We'll get back to you at the earliest. ^SU,Wed Nov 08 15:16:24 +0000 2017,other
33278,@115821 Also 10/10 for packaging @115821 https://t.co/hEonzRj6cl,@123354 We're always looking for ways to improve and we'd like to hear feedback on your experience here: https://t.co/CZABxwlQ4o ^KN,Wed Nov 01 13:05:00 +0000 2017,other
77537,@AmazonHelp Trying to reset my password because I don't remember it and the code isn't coming through. Have tried 3 times!! Not in my junk folder either.,@133274 Is the email address you are accessing the same as the one you registered your Amazon account with?^SM,Thu Nov 30 12:08:00 +0000 2017,account_access
67507,@115830 Why your incompetent and reckless couriers keep leaving our parcels unattended?,@131416 Hello! Where did the carrier leave your parcel? Were you at home during the time of delivery?^CN,Thu Nov 30 09:03:53 +0000 2017,delivery_preference
23963,@AmazonHelp No. I’ve signed in and it still says due 31st,@121152 Sorry to hear that. We'll be happy to look into that for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,Wed Nov 01 09:45:00 +0000 2017,shipping_information
80543,"@AmazonHelp I have sent you the details. There is no question of refund now, I want my order completed. Get it?","@133883 Thanks for sharing your details, appreciate your patience while we help you with the available options. ^MJ",Sun Dec 03 00:05:40 +0000 2017,delivery_delayed
20037,"I must say, I see why @115821 is the #1 Company in the world. They are so courteous. So compliant. So helpful.... https://t.co/d645vzyNjy",@120230 Thanks Bill. I hope you get your issue sorted soon. ^KM,Wed Nov 01 06:57:32 +0000 2017,other
58749,@AmazonHelp It says it was delivered yesterday,"@129372 Thanks for confirming, Aaliyah! Let's try locating your package using the steps found here: https://t.co/Q8gjPhXRq5 ^FD",Wed Nov 01 20:51:43 +0000 2017,package_not_received
74832,@AmazonHelp Didn't get any further update,"@132745 I'm sorry, please find an email correspondence from our team here: https://t.co/DTSNmGldJf and revert, we'll be glad to help you. ^SI",Thu Nov 23 10:23:00 +0000 2017,other
43733,Ugh @115821 this is my third prime order in 2 weeks that will be delivered late. What’s the deal? #nothappy @AmazonHelp,@125705 I'm sorry for the delivery experiences! We don't want to let you down! What was the delivery date given on your most recent order? Did we miss the delivery date given in your confirmation e-mail? ^MO,Sun Nov 26 00:34:00 +0000 2017,delivery_delayed
38110,@AmazonHelp These are only delaying tactics. If I pay prime delivery charges then same package will be delivered within 24 hours without any issues.,"@124276 I get your concern. However, packages are shipped as per estimates. Kindly wait till the same. Appreciate your patience. ^VN",Wed Nov 01 16:23:33 +0000 2017,delivery_delayed
20458,@AmazonHelp I already replied,"@120469 Thanks for the update, we've received your reply to our correspondence. We'll get back to you at the earliest. ^SC",Sat Oct 28 06:47:34 +0000 2017,other
13571,"おいいいいい！発売する三ヶ月前から予約注文で受け付けた品物くらい発売日にきっちり届けろよAmazonさんw

だからkonozamaとか言われるんだよw",@118831 恐れ入りますが、予約商品でも発売日のお届けを確約しておりません。https://t.co/vwDxlbpOLC  なお、発売日/発売日前日にお届けする場合、一定の条件を満たしている注文のみです。https://t.co/f3TKbgOOgv  TY,Wed Nov 01 02:01:24 +0000 2017,delivery_delayed
64090,"@AmazonHelp No, nothing has gone in there either. Who can help then?",@130714 Please get in touch with us here: https://t.co/zYVX1Qi29G We'll be glad to help!^CN,Thu Nov 30 08:13:00 +0000 2017,other
25301,@AmazonHelp ありがとうございます。ここから開けてくださいの穴、猫の手にちょうどよい大きさですね(=^･_･^=),"@121472 猫ちゃん用の穴ではないはずなのですが、猫ちゃんサイズにピッタリですね(∪´&gt;‿&lt;`)
是非！Amazon箱共々、今後もAmazonをよろしくお願いします(o*。_。)oペコッTY",Sat Nov 04 00:46:30 +0000 2017,other
69704,@AmazonHelp I logged into my account just for an update and it said delivered so I looked into it - it rained last night so therefore it was in the rain,"@131792 Hi Ryan, did you check with your neighbours? ^HS",Thu Nov 30 10:07:34 +0000 2017,package_not_received
59519,@AmazonHelp are you going to keep the availability to limited pincodes like flipkart? They have the device available to buy.,"@129576 You'll be able to see the availability of that particular to your pincode once it is back in stock, Karan. ^HD",Wed Nov 01 21:10:08 +0000 2017,shipping_information
28399,@AmazonHelp .@115821 another week of no information,"@122219 Hi, please reply to the most recent email sent from us to request an update.^TS",Tue Nov 07 12:03:01 +0000 2017,delivery_delayed
13924,@AmazonHelp It doesn't say.  It shows it hasn't shipped yet.,@118925 Did we ask you to wait a certain date before we could offer alternative options? ^EZ,Wed Nov 01 03:11:00 +0000 2017,shipping_information
83488,@AmazonHelp amazon.de,"@134343 Here you have all benefits listed for Amazon Prime on amazon.de: 

https://t.co/9UFB0KAA7D

We would be delighted to welcome you as a Prime Member. :) ^AM",Thu Nov 30 14:01:26 +0000 2017,other
99787,"@AmazonHelp Shoutout to one of your deliverers for delivering a package to my house that isn’t mine and told my mom to keep it and left. Ps, the destination for the package is RIGHT ACROSS THE STREET.",@137846 I'm so sorry for the difficulty! Do you happen to know who the carrier was for this item? We're here to help. ^MH,Thu Nov 30 17:27:29 +0000 2017,package_not_received
73450,So mad at @115830 missing my delivery AGAIN today 😡,@132426 Oh no! I'm sorry to hear that we missed the delivery date! Has your tracking information updated with a new delivery date? You can check here: https://t.co/aaDyEz1VgE ^SW,Wed Nov 29 20:50:37 +0000 2017,package_not_received
63903,"@AmazonHelp hi amazon, apparently a package has been delivered when it hasn’t, how do I report it?",@130678 I'm sorry it hasn't arrived! I recommend these tips first: https://t.co/MKKStH3Vov ^SJ,Wed Nov 29 18:37:00 +0000 2017,package_not_received
58153,No matter how loud you cry @115850 is not gonna hear sellers. A blind eye approach. Stopping all Ads @128876 @115851 #HearUsAmazon https://t.co/jeCP6SD7C6,@129201 please contact our seller support team here: https://t.co/hITbmQzz2y. We'll look into it. (2/2)^SQ,Wed Nov 01 20:15:09 +0000 2017,other
63966,"@AmazonHelp 3 packages, one arrived a day early, other arrived on time, last one appeared to be “on track” but then I was updated saying that it was brought back to UPS warehouse which makes no sense since they had it out for delivery.",@130692 Hi Efrain! There are many reasons why a carrier would return a parcel. You can find info here: https://t.co/uIAHM0EXnw.^CN,Thu Nov 30 08:08:26 +0000 2017,delivery_delayed
51615,@AmazonHelp Not providing anything..already order my product from  @118702 never ever buying from #Amazon  again.u guys are an embarrassment,"@127384 Apologies for the experience, Raj. I'll be sure to share your comments with internal teams to improve our services. ^SV",Wed Nov 01 18:16:00 +0000 2017,other
26852,"@120474  hi there, it wont let me buy any, even 1 is exceeding the maximum amount for brighton?",@121155 Please get in touch here and we'll look into this for you: https://t.co/ng9jLpCruo. ^BM,Wed Nov 01 10:13:32 +0000 2017,other
11977,"@118355 @115821 My most recent order came without an outer shipping box, with product box obv not designed for shipping and arrived open.",@125881 I'm sorry your speakers were shipped this way! Was this order sold/fulfilled by a third-party seller: https://t.co/Y5jpI9gRhE? ^WM,Wed Nov 01 16:19:00 +0000 2017,damaged_or_missing_items
98791,"@AmazonHelp what mail?
Not received my parsal yet. check status. Its delivered
investigating??
U r doing really biggest fraud.
#fraud_amazon",@137623 We're following up on this issue. Please allow us some time and we'll get back to you. ^KA,Thu Nov 23 16:56:08 +0000 2017,package_not_received
17656,@AmazonHelp @115850 I have bought a product and now it's size is not matching I want to return it and also requested return process.,@119904 You may refer here: https://t.co/M27c4qF86m for details on refund for return shipping charges. Hope this helps! 3/3 ^AB,Wed Nov 01 04:54:27 +0000 2017,damaged_or_missing_items
29514,"@AmazonHelp Yes, try dialing 180030009009, select any option, IVR would say use the app the call will disconnect.",@122486 You can connect with our team using this link: https://t.co/vlvfJr4nN9 select the issue codes given and you 1/2 ^KH,Wed Nov 01 14:45:32 +0000 2017,account_access
99786,"@AmazonHelp Unfortunately I didn’t get the carriers name but my intention is to let you guys know so that an improvement can be made. BTW this happened in the area of Arbutus, MD","@137846 We'd like to get this looked into, Marc! Please reach us by phone or chat so we can get carrier feedback from you here: https://t.co/hApLpMlfHN. Thanks in advance! ^KJ",Thu Nov 30 18:03:43 +0000 2017,delivery_preference
16837,@AmazonHelp No updates even after 2 weeks....poor n shame on Amazon...#JeffBezos https://t.co/L7ZGVDnJA9,@119703 Apologies. Request you to reply to our email correspondence for further assistance and we'll look into this. ^MK,Tue Oct 31 18:52:37 +0000 2017,delivery_delayed
18954,"@AmazonHelp No resolution is provided yet.
Contact number: 9140560819",@120228 Please don't provide your personal information. Our page is visible to the public. 2/2 ^SC,Fri Nov 03 06:18:52 +0000 2017,other
89185,@AmazonHelp Yes I did recieve a confirmation email the same day I made the call (Nov.17) but still my prime was not canceled when I called back on Nov.27 now I have two “confirmation” emails,@135290 I'm sorry for the trouble with your cancellation. We'll do our best to help! You can check the status of your Prime membership here: https://t.co/yss7mIWcKY ^SG,Fri Dec 01 05:38:53 +0000 2017,order_cancellation
38106,"@AmazonHelp I reported this over chat support, no estimated time provided, they only apologies for it. I want reimburse of delivery charges.",@124276 Kindly let us know the estimated delivery mentioned here: https://t.co/pYHdlcj0Ot ^SG,Wed Nov 01 15:14:00 +0000 2017,payment_issue
63994,@AmazonHelp @115850 I gave the 48 hours you guys asked. Money is still not reflecting in my account. Is has been more than 2 weeks now. WHERE IS MY MONEY? GIVE MY MY MONEY. #AmazonFails @115851 #AmazonFraud #AmazonPay #AmazonPayQuiz,"@130696 Apologies for the delay with the addition of Pay Balance, Ritesh. I checked your details but I'm unable to find the form shared by you. In that case, kindly refill your details which was provided here: https://t.co/5KshMDoJNq and we'll get this sorted for you. ^PB",Thu Nov 30 06:24:50 +0000 2017,payment_issue
42989,@117086 avisem pros entregadores de vocês que é feio jogar livro na garagem dos outros quando não tem ninguém em casa,@125530 Olá Hellen! Sinto muito pelo acontecido. O seu pedido chegou danificado?  ^JJ,Wed Nov 22 20:38:34 +0000 2017,delivery_preference
64146,@AmazonHelp This is the same reply i am getting for the 9th time,"@130724 I get that you're upset. However, be assured we're working on it and we'll get back to you soon. ^BV",Thu Nov 30 09:35:28 +0000 2017,other
48895,"@AmazonHelp Sorry, für das was da kam?! Kenne die gar nicht! 😅🙈",@126908 ;) Schönen Abend noch! ^NW,Thu Nov 23 00:09:00 +0000 2017,other
78688,@AmazonHelp what is going on with your prime delivery over the last few orders I have done your supposed one day delivery has been 3 or 4 not sure why I pay for Amazon Prime when I don’t get what I pay for!,"@133551 We're here to help, sorry for any inconvenience caused! Are we missing the expected delivery date for your orders? Check: https://t.co/aaDyEz1VgE and let us know. We're here to help! ^JE",Thu Nov 30 19:14:00 +0000 2017,delivery_delayed
64109,"@AmazonHelp I just rang customer services and was told to wait 48 hours, you see my frustration??","@130716 Hi Laura, I know its frustrating but this could just be a mis-scan. That's why we ask you to wait a little longer as there is a good chance this will still turn up within the next 48 hours. If not we will take full responsibility and replace or refund for you. ^KK",Tue Nov 28 11:24:25 +0000 2017,other
75891,"@AmazonHelp All my past orders were being delivered at same address, still couldn't understand the problem.",@132991 I get your concern. Could you please confirm if you've shared the details in the link provided to you earlier? ^SU,Thu Nov 30 11:35:36 +0000 2017,delivery_preference
57477,Pay for @115821 prime and I’ve order 2 items in the last 2 days both I’ve had issues with delivery! Fuming!,@129036 So sorry for the issues! Without sharing personal account information can you please provided additional information? ^LS,Wed Nov 01 20:00:06 +0000 2017,delivery_delayed
