in_response_to_tweet_id,customer_text,text,created_at
91352,"@AmazonHelp Enfin, c’est ps trop tôt ! Parcontre je fait comment je vais devoir encore attendre une semaine de votre faute alors quel devais arriver demain?? https://t.co/kii68HZSGr","@135810 Comme expliqué précédemment, ma collègue prendra contact avec vous après avoir étudié votre dossier.",Fri Dec 01 11:33:52 +0000 2017
91357,@AmazonHelp Possible d'avoir le numéro? pcq j'ai déjà appeler un de vos service clients ils m'ont répondu la même chose que vous...,@135810 Vous pouvez joindre notre SAV directement via le lien suivant : https://t.co/hgIrz98cdI ^MA,Thu Nov 30 15:13:00 +0000 2017
91359,"@AmazonHelp J'ai reçu une de mes commandes, une autre devrait arriver, mais aucune nouvelle de la plus grosse commande (444€) moyen d'avoir un renseignements dessus? sachant que au moment de la commande elle devais arriver demain ou samedi.","@135810 N'ayant pas accès à votre compte, je vous prie de contacter notre SAV pour avoir plus de détails par rapport à votre commande. ^AR",Thu Nov 30 15:09:00 +0000 2017
91362,"@AmazonHelp Toujours rien, normal?",@135810 Votre demande est prise en charge par le service concerné et vous serez contacté par e-mail une fois qu'elle est traitée. ^ASZ,Wed Nov 29 16:53:27 +0000 2017
91364,@AmazonHelp Enfaite quoi qu’on vous demande il faut patienté même quand les délais d’attente prévue est dépasser.,@135810 Votre demande sera traitée durant la journée. ^AR,Wed Nov 29 09:26:27 +0000 2017
91366,@AmazonHelp Hier matin,"@135810 Je vous invite à patienter, le temps que notre service spécialisé des comptes puisse traiter votre dossier.^FT",Wed Nov 29 09:13:00 +0000 2017
91368,@AmazonHelp Non bah non j’ai envoyer des feuille blanche 🤦🏽‍♂️ biensur que oui j’ai envoyer les documents demandée !,@135810 Quand est-ce que vous avez envoyé ces documents ? ^AR,Wed Nov 29 08:57:57 +0000 2017
91370,"@AmazonHelp J’ai suivie les instructions, 24h apres aucune nouvelle est-ce normal? Mes commande devais arriver demain je fait comment moi?","@135810 Avez-vous envoyé les documents demandés?
^YL",Wed Nov 29 08:49:54 +0000 2017
91373,@AmazonHelp Ah mon conseiller bancaire travaille pour amazon et c’est lui qui a bloquer mon compte ?😂,"@135810 Afin que votre compte soit débloqué, merci de suivre les instructions envoyées par e-mail.",Tue Nov 28 10:23:00 +0000 2017
91375,@AmazonHelp Vous voulez pas une photo de la CB aussi?,"@135810 Bonjour, je vous invite à envoyer les documents demandés, et pour toute demande d'informations ,n'hésitez pas à contacter votre conseiller bancaire. ^FT",Tue Nov 28 10:14:00 +0000 2017
91379,#lgq6appquiz @115850 where is the result??? Making fools who attended this contest right???,@135811 All the contests conducted by Amazon are genuine. Our team is working on it and the results would be announced shortly. ^MD,Thu Nov 30 15:20:27 +0000 2017
91382,@115850 i cannot call the coustomer care as they are saying that we couldn't find your order and call gets disconnected. Actually this is my 3rd tweet and no one is responding!! Very disappointed from amazon coustomer care @AmazonHelp,@134785 We apologize for the experience you had. Could you please elaborate on your concern for us to assist you accordingly. ^VH,Thu Nov 30 15:20:00 +0000 2017
91381,@AmazonHelp My brother ordered me earphones from his mobile. I got them. They are not working now. And i cant return them as i didnt ordered them. My brother is out of town for some important work and wont be return for a week. I need earphones as i am going to tour with my friends,@134785 I get your concern.  Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^MN,Thu Nov 30 15:47:00 +0000 2017
91384,@AmazonHelp Call me 7995255254,"@134785 Please don't provide your mobile number, we consider it to be personal information. Our page is visible to the public. 2/2 ^HS",Thu Nov 30 16:23:26 +0000 2017
91389,@AmazonHelp But no one is responding to calls. I think that i lost my money by buying from amazon next time @118702,@134785 We've received your details and working on this for you. We'll be sure to reach out to you soon with an update; appreciate your patience. ^VN,Thu Nov 30 16:55:00 +0000 2017
91391,@AmazonHelp @115850 problem not solved yet. No one contacted me yet. I think i lost my money.,@134785 You would have received a correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww and reply us with your concerns. ^SC,Fri Dec 01 03:25:00 +0000 2017
91393,@AmazonHelp How can you find my order of i didnt ordered it!! My brother ordered it for me and i received a defective one. And you are not listening at all. Provide me a refund!! This is going to be my last tweet if you are not going to solve @115850,"@134785 I get your concern, Emraan. We would be able to check the issue and assist you only if we receive the details of the account from which the order was placed. Request you to provide the order or account details in the link shared earlier accordingly for assistance. ^KA",Fri Dec 01 03:56:31 +0000 2017
91395,@AmazonHelp I don't have the details of that account. Does that mean i wont be eligible for a refund. If you want to check that much i have product. Send a delivery boy and i will return it!!,"@134785 Unfortunately, our return process doesn't work that way. The account holder from the order was placed should fill in the details so that we could cross-check the same information and assist you further. (1/2) ^VM",Fri Dec 01 04:15:53 +0000 2017
91400,"Pedí un par de cosas a @115821 el jueves pasado, desde USA, llegó hoy, una semana no más!!! espero luego llegue Amazon Latinoamérica =D","@135812 Hola, Andrés. Nos alegra mucho saber que recibiste tan rápido tu pedido 😉💕^VL",Thu Nov 30 15:19:32 +0000 2017
91403,"Dites @5389 vous n'êtes pas censés livrer leurs colis @120533 chez leurs clients, si ? Parce que chez moi il y a quelqu'un 24h/24 et je dois QUAND MEME récupérer mon colis en point-relais.","@135813 Bonjour, je suis désolée par rapport à cela, l'avez-vous signalé à notre SAV?!^FT",Thu Nov 30 15:18:54 +0000 2017
91402,"@AmazonHelp Bonjour, merci pour votre réponse. Cde 402-1197539-7595531 (en fait 3 commandes mais un seul colis). Hélas je ne sais jamais où trouver le SAV sur votre site.","@135813 Veuillez pour des raisons de sécurité supprimer le numéro de commande. N'ayant pas accès à votre compte depuis Twitter, je vous invite à contacter notre SAV via ce lien :  https://t.co/hgIrz98cdI",Thu Nov 30 15:29:01 +0000 2017
91405,@AmazonHelp OK merci,@135813 À votre service :),Thu Nov 30 15:50:00 +0000 2017
91408,@AmazonHelp I've already been on your live chat without any help. I've now filled in the form above.,@135814 Thank you for letting us know. Someone will reach out to you as soon as possible. ^AL,Thu Nov 30 15:16:35 +0000 2017
91410,"Shocked and appalled at my @115830 delivery driver opening my front door, letting himself into my home and placing packages within my hallway! A total invasion of privacy and also illegal! Wife and 3 year old son left very shaken @AmazonHelp","@135814 I am sorry to hear about this, Daniel. We would like to take a closer look into this for you, please click on the following link https://t.co/tkLCr7DNil and my team will be in touch as soon as they can.^SM",Thu Nov 30 15:10:00 +0000 2017
91413,@AmazonHelp Did all that (aren't YOU the carrier?).,"@135815 Thanks for confirming. We don't have account or order access via Twitter, but we'd like to take feedback about this and see what options we may have available. When you have a moment, reach us via phone or chat: https://t.co/JzP7hlA23B Keep us posted on this! ^KN",Thu Nov 30 15:16:00 +0000 2017
91415,"Hey @115830 - still haven't received this. And if your driver went from Grays to Hornchurch in 2 minutes, they went 300mph https://t.co/LfmJcesPbq",@135815 It looks like there were some parcel-scan issues with that dispatch. Here's a few quick tips for missing packages that have been marked as delivered. Let us know if it helps out: https://t.co/PfVDhRjfHm ^MJ,Thu Nov 30 15:08:31 +0000 2017
91417,an update to my issue from before: @AmazonHelp has like really good customer service thanks yall!,"@133264 Thanks for keeping us in the loop! I'm glad to hear this has been sorted. If anything else pops up, we're always here to help. ^RA",Thu Nov 30 15:16:00 +0000 2017
91420,"Nice one @115830 for taking a photo of my parcel in it's ""safe place"". I mean, seriously!? Second time! Do you know what rear porch means? 🙈 https://t.co/uXADOPYYOk","@135816 Oh no! I'm sorry to hear your parcel was not delivered to your designated safe place. If you'd like to provide us with carrier feedback, please reach out to us via phone or chat: https://t.co/JzP7hlA23B Thanks! ^SW",Thu Nov 30 15:16:00 +0000 2017
91422,@AmazonHelp It hasn’t arrived by the new estimated delivery date and you haven’t been responding. Care to help yet?,@135817 I'm sorry about this! We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/hApLpMlfHN We'd like to help!,Thu Nov 30 15:13:26 +0000 2017
91427,@AmazonHelp so my package was to be delivered by 8:00 today. It’s 8:20 still not here. Now I just get an alert it won’t be here until Saturday. That’s not why I signed up for Prime....,"@135817 I'm so sorry for the delay with your order! Though delays are possible, they should be rare. We always strive to make the provided delivery date. To confirm, has a carrier been assigned to your shipment: https://t.co/Y5jpI9gRhE? ^ST",Wed Nov 29 04:24:25 +0000 2017
91429,@AmazonHelp Thanks -- different device works. Must be internal firewall issues.,@135818 Glad to see you got on our website! If you need any help in the future please don't hesitate to contact us! ^HS,Thu Nov 30 15:13:26 +0000 2017
91434,@AmazonHelp I won’t be renewing my amazon prime this year with you as the service has not been the best !,@135819 I'm sorry to hear that Gavin! Is there something we can help out with? We want to make sure you're taken care of! ^MJ,Thu Nov 30 15:13:00 +0000 2017
91437,@AmazonHelp This is what you all sent me. https://t.co/LgVpUHHxsy,"@135820 Sorry to hear that, Kierra. Please let us know if your order does not arrive by your revised delivery date. ^TI",Thu Nov 30 15:12:31 +0000 2017
91439,Thanks to @115821 I will get a 0 for participation in class today for not having my book that yall promised would be here yesterday by 8pm.😒,@135820 Oh no! Have there been any tracking updates? Who is the carrier? Let us know so we can help! ^MT,Thu Nov 30 14:59:31 +0000 2017
91442,@AmazonHelp Hi! The tracking information attached! https://t.co/cLGsDEYzGT,"@135821 Hi Danielle, there is no need for concern here. Your delivery should be with you today as per your tracking! If for any reason it doesn't show up by 8PM today please get back in touch. ^HS",Thu Nov 30 15:11:53 +0000 2017
91441,@AmazonHelp Good morning! Package didn't show up yesterday. Now have the attached showing. A bit concerned because this happened with a Kindle I bought a couple of years back and it never showed up. https://t.co/uxxa5rGzBF,"@135821 Top of the morning, Danielle. I apologise for the delay, If your order has not arrived by the 6th please get back in touch with us, and we will assist you further. Thanks for your patience.^SM",Fri Dec 01 08:47:05 +0000 2017
91445,My @115830 @AmazonHelp package says it is arriving today but it hasn't updated to say it is out for delivery. Should I be concerned?,"@135821 I'm sorry for the trouble! We don't have access to account information via Twitter, but we'd still like to help. What does the current tracking information state here: https://t.co/aaDyEz1VgE? Let us know! ^TG",Thu Nov 30 15:01:00 +0000 2017
91449,@AmazonHelp shocking just shocking the pantomime I’ve just been through.......,@135822 Would you mind telling us what's happened? Please don't include any account details. ^RA,Thu Nov 30 15:11:52 +0000 2017
91447,@AmazonHelp Wrong item delivered yet charged for it,"@135822 Oh no! I'm sorry for the troubles with this delivery! We want you to have a pleasant experience with us, so let's take a look to see what options we have for you!  Can you tell me which Amazon site you order from? ^FR",Thu Nov 30 16:03:32 +0000 2017
91453,@115851 Amazon order id 408-3551852-8027568 Amazon India uncooperative m going to Consumer Forum will claim 7 lakhs OK ?,"@135823 I'm sorry for the unpleasant experience. Please share your details here https://t.co/GIJyeYqKE0, we would assist you accordingly. 
Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MD",Thu Nov 30 15:11:01 +0000 2017
91456,@115830 why is your customer service getting worse and worse. I feel if you payed your staff better they may actually be helpful,"@135824 I'm sorry to hear we disappointed you. Without posting personal account information, can you tell us more? ^KP",Thu Nov 30 15:10:02 +0000 2017
91459,@AmazonHelp Now I'm seeing that you're charging my card twice for the order you haven't even delivered yet??????,"@130274 Hi, may be an authorisation. Please check out this link for more info on why authorisations occur:https://t.co/AyKOcCfq3A. ^JC.",Thu Nov 30 15:09:33 +0000 2017
91462,"@AmazonHelp It's all screwed up. 4 boxes of coffee, 1 box delivered, 3 not. Says it's processing, but both ""orders"" (only 1 order placed) show the same delivery photo of only 1 box. Wtf?","@130274 We'd like to look into this further with you. When you have a moment, please contact us by phone or chat here: https://t.co/EKXRLsnxJu ^AC",Thu Nov 30 01:33:55 +0000 2017
91464,"Seriously @115821 twice in 5 days you have failed to deliver on time as guaranteed. What is going on with you? You deliver part of my order, then drop the ball on the rest. Starting to lose sight of the benefits of membership.","@130274 Oh no! I'm terribly sorry for the delayed deliveries! When your package isn't delivered on time, do you see a trend in the carrier? If you're unsure who the carrier is, you can find the info here: https://t.co/Y5jpI9gRhE ^AR",Thu Nov 30 01:21:00 +0000 2017
91466,@AmazonHelp I can't contact you by phone or chat at the link you provided because that's for https://t.co/cWKeP4tYQd. I don't have an account there and don't live in the UK. Could you provide another option? I'm still getting his emails about every purchase.,@135825 I'm so sorry for the incorrect link! Here is the correct one: https://t.co/hApLpMlfHN ^MH,Thu Nov 30 15:09:00 +0000 2017
91468,"@AmazonHelp Can you remove my email address from order #204-1416984-2493927 and that person's associated Amazon UK account? It's an elderly man who gives people/companies my email address all the time, and I'm having a hard time stopping him.",@135825 Hello! This is an issue that requires accessing the account. We are unable to access any account via Twitter. Please contact us by phone or chat here: https://t.co/JzP7hlA23B Let us know if you need anything else! ^DA,Tue Nov 28 20:28:00 +0000 2017
91471,"@115850 when i search for godrej washing machine, search reault shows price of Rs 12290 and when i go on next page to buy price increases to 12999. What is this? :/ https://t.co/XVdVEs1pFw",@135826 We'd like to get this sorted for you. Please allow our support team to look into it. You can connect with us here: https://t.co/vlvfJr4nN9 ^KH,Thu Nov 30 15:08:00 +0000 2017
91470,"@AmazonHelp Pls sort ASAP, i need to place order",@135826 I understand your concern regarding the pricing issue. Kindly confirm reporting this to our support team in the link shared earlier. ^BV,Thu Nov 30 15:40:27 +0000 2017
91476,“2 day shipping” @115821 https://t.co/tNQVrNJEDX,"@135827 Sorry to see that. Due to the busy time of year, some deliveries are taking a little longer than usual. Can I ask what the delivery date provided in your confirmation email was?^TI",Thu Nov 30 15:07:33 +0000 2017
91475,"@AmazonHelp i ordered it monday, got 2 day shipping and was supposed to get it wednesday, the expected delivery time was friday (today) and now its december 5th LOL",@135827 I'm so sorry for any trouble! Please do keep us up to date on the status of the package! ^BL,Sat Dec 02 02:04:00 +0000 2017
91480,This is some pricing... Even delivery charges seem interesting... Wonder how did they arrive at it... @115850 https://t.co/PGyjy4bj8o,"@135828 Prices on our website is offered as per seller's discretion. However, we will forward it internally for review. ^VH",Thu Nov 30 15:06:31 +0000 2017
91483,@115830  ive sent a seller a message and they havent replied ita been 2 buisness days what do i do this is a xmas gift that i need 2 weeks early for my little girl,@135829 I'm so sorry you haven't received a response from the seller! The next step would to file an A-to-z Guarantee Claim. You can do so here: https://t.co/4x98JYynXJ. ^JO,Thu Nov 30 15:05:29 +0000 2017
91482,@AmazonHelp Theres no option there when purchesed item didnt say it coukd take so long and it hasnt said about the tracking even tho i asked,@135829 We'd like to help you in real-time! Please reach out to us by phone or chat here: https://t.co/hApLpMlfHN ^KJ,Thu Nov 30 16:39:22 +0000 2017
91486,"@AmazonHelp question, how come your courier failed to gain access to my property in spite of the fact I’m currently sitting in my home and just tested my doorbell. Deliberately waiting for this delivery, not ideal!!!",@135830 I'm so sorry to hear about the experience you've had! Please contact us via phone or chat so we can explore available options with you! You can contact us here:  https://t.co/JzP7hlA23B ^MW,Thu Nov 30 15:05:27 +0000 2017
91489,@115823 care to reply back when a costumer has an issue with your service.,"@134798 My apologies, if any of your concerns is left unanswered. Kindly let us know what we've missed. ^RI",Thu Nov 30 15:05:26 +0000 2017
91488,"@AmazonHelp order  402-5978645-1673946, i've already sent a mail thrice. but no response. The cashback is still pending.","@134798 We apologize that you haven't received your cashback. Kindly share your details here: https://t.co/beaaDm0muc and we'll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^VH",Thu Nov 30 16:06:28 +0000 2017
91491,@AmazonHelp I really don't care. I've filled up the form. Let's see how long it'a going to take you to respond this time.,@134798 Thank you for sharing your details. We'll reach out to you within 6-12 hours from the time we receive them. ^AP,Fri Dec 01 07:23:00 +0000 2017
91494,hey amazon how can he sell the phone above MRP @115850 @135832 @135833 @135834 https://t.co/WsrwhXISsQ,"@135831 Upon checking I see that the product is fulfilled by seller. Prices on our website is offered as per seller's discretion. Thank you for flagging this, we will forward this internally as feedback for review. ^BV",Thu Nov 30 15:01:30 +0000 2017
91497,"@135836 @120540 io il prezzo lo vedo a 6,99 🤔",@135835 ti confermiamo che il prezzo dell'articolo sul nostro sito è quello presente al link: https://t.co/kPNBetdCu5. Buona giornata! ^AP,Thu Nov 30 15:01:29 +0000 2017
91501,"Apparently @115821 thinks I'd make a fine package delivery person. They left me boxes for two different houses today. Luckily, they were nearby.",@135837 Oh no! Sorry to hear about this. Do you know who the carrier was for these packages? ^SW,Thu Nov 30 15:01:00 +0000 2017
91503,"@115850 @115851 @4773 __email__,Reg Mob-9717597841.I have placed an order on Amazon.in on 21NOV. Order ID-4__credit_card__.Not received order Still.Estimated Delivery Date of Order was 27Nov &amp;Today is30Nov.I need token of Apology of Rs1000 in AmazonPayBal https://t.co/EarpjMSZBi","@135838 Please don't share your order and contact details, as we consider it to be personal information. Our Twitter page is public.​(2/2) ^MD",Thu Nov 30 15:01:00 +0000 2017
91506,"@AmazonHelp @115851 @115850 @4773 @AmazonHelp  now see 4 more Screenshot of Order ID-4__credit_card__. __email__, Reg Mob-9717597841.i am perpetually contacting Amazon to Deliver this product on High But ATS failed to Deliver.Need Token of Apology for this Rs1000 Gift https://t.co/4BtNTr9Ixl","@135838 I'm sorry for the delay of your order. We'd like to look into it. Please share your details here: https://t.co/beaaDlIL5C we'll reach out to you soon. Also, please don't provide your order details, as we consider it to be personal information. ^AP",Sat Dec 02 05:06:00 +0000 2017
91508,"@AmazonHelp What's this, I have already paid for Order.No Support from Amazon.My money got stuck.Worst Shopping Experience Ever.Placed Order on 21Nov,Still not Delivered, Paid Rs13996 for Order-4__credit_card__.If I know my order is going to delay, I wll never purchas from Amazon.Deceived.","@135838 Apologies! We'd like to assist you with this issue. Kindly drop your details here: https://t.co/beaaDm0muc and we'll contact you soon. Please don't provide your order details, we consider it to be personal information. Our page is visible to public. ^BV",Sat Dec 02 19:23:52 +0000 2017
91514,"So, @AmazonHelp. I've tried 2 browsers and my cart is just showing a blank page. I have 24 items in my cart ready to finish my Christmas shopping.","@135839 Thank you for contacting us. We are here to help, Joedee! If your Shopping Cart is empty or items are missing from it, it is likely that you are not logged in to your account. Learn more here: https://t.co/T3MpdQx0Pc Let us know if this helps! ^SC",Thu Nov 30 15:00:04 +0000 2017
91521,@AmazonHelp @115830 How can I tell if my parcel has been delivered if the tracker has stopped and not been updated since Sunday? Was shipped on Prime and is very late now https://t.co/Mk7dWb6NUv,"@135841 I am sorry to hear this, Simon. If you have not received this item by tomorrow, please contact us directly using the following link: https://t.co/oGDklGgbCZ so we can look into this for you.^SM",Thu Nov 30 15:00:00 +0000 2017
91520,@AmazonHelp So it now appears my parcel is lost. Ordered on prime last Friday and not delivered. Shockingly poor service https://t.co/6L6OHr52jv,"@135841 Hello Simon, sorry your parcel has not arrived yet. If you could reach out to us here: https://t.co/JzP7hlA23B or in the 'Contact us' link provided in the app, we can go over the options available to you for your order. ^TE",Fri Dec 01 12:29:56 +0000 2017
91526,"@AmazonHelp I am so angry. The second package is already delayed and I *must* have this one today. 2 orders, 2 delays. What’s even the point of prime???","@135842 I'm sorry to hear of this, is there a note on the tracking saying why it is delayed? ^KI",Thu Nov 30 14:58:26 +0000 2017
91525,"@AmazonHelp Nope. Nothing. Just “carrier delay.” And now we’re up to three. Three prime orders, three “guaranteed” delivery dates, three misses.",@135842 Thanks for the additional information! Are you having this issue with one specific carrier or with multiple carriers? ^SW,Thu Nov 30 18:30:34 +0000 2017
91528,"@AmazonHelp Usually these problems are with amazon logistics. This time its Amazon logistics, ups, and usps. One shipment each.","@135842 If you fill out the link provided by ^ML above, we can make sure this is escalated for you. ^VS",Thu Nov 30 20:16:52 +0000 2017
91533,@AmazonHelp What I told you—“wait until maybe Saturday.” Tracks to Amazon logistics. Other pkg due tomorrow must arrive on time or I have a problem. ☹️ https://t.co/ZqzZCwk8Xn,"@135842 I'd like a member of our Amazon Logistics team to look into this with you further. When you have a moment, please add additional details here: https://t.co/rYkn09YUw5 ^ML",Thu Nov 30 04:39:31 +0000 2017
91536,It’s not good when it’s not even December and @115821 is already whiffing “guaranteed” delivery deadlines using their own logistics branch.,@135842 Are you currently waiting on an outstanding order? Please let us know. We'd love to help! ^JS,Thu Nov 30 02:07:33 +0000 2017
91722,@115821 I have a gift card but that is not useful for me as I am outside us and your import charge is too high and @115850 have similar kind of thing in very lower amount help me with this. Can you transfer it to @115850,"@135893 Thank you for reaching out today! I'm sorry, an https://t.co/nUUp5MLhYl Gift Card can only be redeemed on the website where it was issued. You can find more about this here: https://t.co/6M4mMztPy1 

If you have further questions, let us know! ^KN",Thu Nov 23 14:25:31 +0000 2017
93469,I have never had an issue with @115821 customer service ... until today. Y'all royally screwed up my Salvation Army Angel Tree gift. I'm annoyed.,"@136256 I'm sorry for the trouble with your order! Without providing personal or account details, can you tell us a bit more about what's going on? We're here to help! ^TG",Thu Nov 30 15:58:00 +0000 2017
93468,@AmazonHelp I ordered something that is Prime on 11/20. It's 11/30 and I still don't have it. And your customer service rep just hung up on me!!!,"@136256 Hello, I'm sorry for the delay. What was the original delivery date you received in your confirmation email?",Thu Nov 30 16:03:32 +0000 2017
93471,"@AmazonHelp It was originally 11/28. The Salvation Army is set to pick up gifts on today ... And I don't have the gift, so my Angel's gift is incomplete.",@136256 I'm so sorry about that! That definitely is not the experience we want from you. Was the agent you spoke to previously able to offer any resolution at all before the disconnect? ^DY,Thu Nov 30 16:18:28 +0000 2017
93473,"@AmazonHelp No, a resolution was not offered, nor did they attempt to call me back.",@136256 Can you tell us what was advised when you spoke with us? ^BG,Thu Nov 30 16:50:28 +0000 2017
93479,"@116875 hice un pedido, ya llegó la mitad de lo que ordene y lo demás dice que hay problema con el pago. Pero todo lo pagué en una sola cuenta. Su servicio a cliente no me ayuda.","@136257 Hola Misael, cuando realizaste el pedido de los artículos que aún no han llegado, ¿podrías indicarnos las fechas de entrega? Ademas si fueron vendidos y enviados por Amazon o por alguno de nuestros vendedores externos. ^RC",Thu Nov 30 15:58:00 +0000 2017
93477,@AmazonHelp  https://t.co/7xbk7GK8o4,"@136257 Gracias por la información, Misael. Por favor,abre el siguiente enlace con la información sobre los problemas de pago: https://t.co/7kO9i0WU9G Además, te recomiendo eliminar el tweet dado que contiene información sensible como tu número de pedido. ^LC",Thu Nov 30 19:17:29 +0000 2017
93478,@AmazonHelp Realicé los pedidos el 24 de noviembre. Desde dos cuentas diferentes y en ambas pedimos lo mismo. Dos carros montables y un muñeco funko para aprovechar la promoción de $200 pesos de descuento pagando con Visa.,"@136257 Entiendo, lamentamos el retraso, sin embargo ¿Nos podrías indicar cual es la fecha de entrega estimada indicada en el correo de confirmación de los productos faltantes? ¿Los productos son vendidos y gestionados por Amazon o vendidos por vendedor externo?^DS",Thu Nov 30 19:13:01 +0000 2017
93484,@115830 I need help with a package that never arrived! I can't find an option on customer service to ask for my refund. HELP!,@136258 I'm so sorry for the difficulty! We don't have access to account information over Twitter but would like to help. What does the tracking say where the order is here: https://t.co/aaDyEz1VgE ^MH,Thu Nov 30 15:58:00 +0000 2017
93483,"@AmazonHelp Thanks for replying. The order says Delivered 16 Nov 2017
Your parcel was delivered. But it never arrived. My order number is ORDER # 205-3068924-3695517.","@136258 Thanks for confirming! We don't recommend sharing order/personal information, since Twitter is a public platform. You can reach us here via phone or chat and we'll explore options together: https://t.co/JzP7hlA23B Let us know if you need further help! ^KN",Thu Nov 30 17:27:29 +0000 2017
93488,@120533 j’ai commandé un article de golf et j’ai reçu une contrefaçon. Comme je fais?,"@136259 Bonjour, je suis désolée pour cela. Veuillez s'il vous plaît signaler cet incident à notre SAV afin d'y remédier via le lien suivant: https://t.co/hgIrz98cdI ^BR",Thu Nov 30 15:57:30 +0000 2017
93491,"Fattorini che ti vedono arrivare e da lontano urlano ""te lo lascio qui"", poggiando il tuo pacchetto su un auto a caso. #Amazon #fattorini #BlackFriday",@136260 Mi spiace! Era una spedizione Amazon o di un venditore terzo? ^FS,Thu Nov 30 15:57:01 +0000 2017
93490,"@AmazonHelp Si spedizione Amazon, corriere GLS","@136260 In questo caso, segnalalo al nostro Servizio Clienti da qui: https://t.co/8aBEEEBkUV. In questo modo i miei colleghi potranno fare tutte le verifiche necessarie. Grazie e a presto! ^EA",Thu Nov 30 16:26:30 +0000 2017
93494,@115821 @AmazonHelp I don't understand why I pay annually for prime shipping when 3/7 orders don't even arrive on time?? I feel like I'm expecting these delay emails now 🚫 is this happening to other people? https://t.co/DSK7f888zk,"@136261 I'm sorry to see your order has been delayed. We aim to meet the delivery date provided during checkout, but unexpected delays may occur. Have we provided you with a new delivery date here: https://t.co/Y5jpI9gRhE? ^RA",Thu Nov 30 15:56:32 +0000 2017
93497,Hey @115830 free 1 day delivery with a delivery date in 3 days? Why am I paying for prime? https://t.co/tBQ6DjndfA,"@136262 Hey, Simon! The free 1-day delivery actually refers to after the item ships. You can find more information on how delivery dates are calculated here: https://t.co/ZZcrpqYDjM. ^DY",Thu Nov 30 15:56:32 +0000 2017
93499,"@AmazonHelp Gnihihi. Klasse. Da werden mir vier Produkte angezeigt, für die ich ein Verpackungsfeedback abgeben kann. Nur das betreffende fehlt. 😂
Trotzdem danke für die schnelle Antwort.",@136263 Behalte mal den Link im Blick. Teilweise dauert es etwas bis die Funktion aktiviert ist. :) ^SK,Thu Nov 30 15:55:33 +0000 2017
93501,"Sagt mal @AmazonHelp, tut das Not eine handelsübliche Gatefold-LP in so einen großen Karton zu packen?
Stichwort Verpackungsmüll.
#Amazon https://t.co/VKjD53wGzT","@136263 Oh, das war vielleicht ein bisschen zu viel des Guten 😳 Wir freuen uns immer über Verpackungs-Feedback, bitte gib das doch bestellungsbezogen hier noch mal ab: https://t.co/DM2kbTBEdQ ^AW",Thu Nov 30 15:43:33 +0000 2017
93503,"That @115821 Prime next day delivery is starting to not be worth it

""Want it delivered tomorrow...""
*orders*
""Delivery expected Monday""

Wankers","@136264 One-Day Delivery refers to the time it takes to arrive once it ships. Some items require additional processing time, we'll be sure to include that into the date given at checkout. Please let us know if we ever miss this date. ^LI",Thu Nov 30 15:55:01 +0000 2017
93505,"@116316 toll, dass ihr EveningExpress anbietet! 😁 Ihr habt stark nachgelassen. 😞 https://t.co/15PTSRgGFP","@136265 Hi, wir gehen davon aus, dass die Lieferung in Kürze bei dir ist. Bitte gedulde dich noch etwas. Liebe Grüße ^TA",Thu Nov 30 15:55:01 +0000 2017
93508,"@115830 why do I get this error every time I try to update my subscribe and save?

Thanks https://t.co/PyzdkkXiol","@136266 Hey there! With Twitter, we're unable to access any account or order information. From viewing the screenshot, it appears that the specific address is the problem. Have you tried selecting another address? Please, let us know. We're here for you! ^JE",Thu Nov 30 15:55:00 +0000 2017
93507,@AmazonHelp Indeed I tried my two regular delivery addresses. I can set the future delivery for either address when setting up a new order but cannot edit anything after the fact (such as ordering a subscribed item immediately),"@136266 Please let us look into this with you. To enable us to do so, use the following link:  https://t.co/JzP7hlA23B ^DO",Thu Nov 30 16:30:01 +0000 2017
93511,@115821 your customer service is the worst. You never shipped anything on time anymore and you make it impossible to get customer service support.,"@136267 I'm sorry to hear this. Without posting account information, such as an order number or your e-mail address, would you tell us more about what happened? We want to help! ^GR",Thu Nov 30 15:54:31 +0000 2017
93513,@AmazonHelp do you not give a time slot for delivery? I’ve been waiting all day and mine hasn’t come,"@136268 Currently, we don't offer specific time slots for delivery. Parcels can be delivered any time until 21:00, depending on the courier. Please let us know when the parcel arrives!  ^GR",Thu Nov 30 15:53:36 +0000 2017
93515,Lloro con el anuncio de las tijeras de niños zurdos de @116928 ... Que somos unos incomprendidos en este mundo de diestros.,"@136269 Simplemente adorable, ¿no crees Fran? 😌💖 ^LG",Thu Nov 30 15:53:00 +0000 2017
93517,"Sitting waiting for someone to come out of surgery is awful, but Christmas shopping on @115821 makes it more tolerable","@136270 We'd like to throw some warm wishes and good vibes your way, Jill! We sincerely hope that your wait goes by quickly and you find everything you're looking for! Please also extend our thoughts to your friend as well. 😊 ^KN",Thu Nov 30 15:52:32 +0000 2017
